gwcode,year,pop
339,1966,1947.785
339,1967,1998.693
339,1968,2049.151
339,1969,2099.653
339,1970,2150.598
339,1971,2202.035
339,1972,2253.844
339,1973,2306.003
339,1974,2358.463
339,1975,2411.229
339,1976,2464.336
339,1977,2517.872
339,1978,2571.85
339,1979,2626.286
339,1980,2681.239
339,1981,2735.329
339,1982,2788.314
339,1983,2842.624
339,1984,2901.592
339,1985,2966.798
339,1986,3041.007
339,1987,3121.336
339,1988,3197.067
339,1989,3253.656
339,1990,3281.454
339,1991,3275.431
339,1992,3240.587
339,1993,3189.583
339,1994,3140.595
339,1995,3106.736
339,1996,3092.228
339,1997,3093.041
339,1998,3103.759
339,1999,3115.576
339,2e3,3121.97
339,2001,3122.408
339,2002,3119.029
339,2003,3111.005
339,2004,3097.747
339,2005,3079.179
339,2006,3054.331
339,2007,3023.907
339,2008,2991.651
339,2009,2962.635
339,2010,2940.525
339,2011,2926.659
339,2012,2920.039
339,2013,2918.978
339,2014,2920.775
339,2015,2923.352
339,2016,2926.348
339,2017,2930.187
339,2018,2934.363
339,2019,2938.428
340,1878,1428
340,1879,1750
340,1880,1779
340,1881,1809
340,1882,1839
340,1883,1870
340,1884,1901
340,1885,1942
340,1886,1984
340,1887,2027
340,1888,2071
340,1889,2116
340,1890,2161
340,1891,2191
340,1892,2220
340,1893,2251
340,1894,2281
340,1895,2312
340,1896,2347
340,1897,2383
340,1898,2419
340,1899,2455
340,1900,2492
340,1901,2530
340,1902,2569
340,1903,2608
340,1904,2648
340,1905,2688
340,1906,2731
340,1907,2775
340,1908,2820
340,1909,2865
340,1910,2911
340,1911,3068
340,1912,3052
340,1913,3003
340,1914,4023
340,1915,4043
340,2006,9173.289
340,2007,9135.214
340,2008,9099.552
340,2009,9064.756
340,2010,9029.716
340,2011,8993.746
340,2012,8956.984
340,2013,8920.215
340,2014,8884.712
340,2015,8851.28
340,2016,8820.083
340,2017,8790.574
340,2018,8762.027
340,2019,8733.407
341,1868,177.33
341,1869,183.56
341,1870,190
341,1871,192
341,1872,193.39
341,1873,194.79
341,1874,196.2
341,1875,196.22
341,1876,196.24
341,1877,196.26
341,1878,196.28
341,1879,196.3
341,1880,236
341,1881,234.79
341,1882,233.58
341,1883,232.38
341,1884,231.19
341,1885,230
341,1886,224.7
341,1887,219.53
341,1888,214.48
341,1889,209.54
341,1890,204.71
341,1891,200
341,1892,205.27
341,1893,210.69
341,1894,216.24
341,1895,221.95
341,1896,227.8
341,1897,228.24
341,1898,228.68
341,1899,229.12
341,1900,229.56
341,1901,230
341,1902,233.87
341,1903,237.8
341,1904,241.8
341,1905,245.87
341,1906,250
341,1907,256.64
341,1908,263.45
341,1909,270.45
341,1910,277.63
341,1911,285
341,1912,288.35
341,1913,291.74
341,1914,295.16
341,1915,298.63
341,2006,617.832
341,2007,619.484
341,2008,621.205
341,2009,622.852
341,2010,624.285
341,2011,625.466
341,2012,626.386
341,2013,627.094
341,2014,627.674
341,2015,628.178
341,2016,628.615
341,2017,628.96
341,2018,629.219
341,2019,629.355
343,1991,1993.302
343,1992,1988.659
343,1993,1984.028
343,1994,1981.703
343,1995,1983.252
343,1996,1989.443
343,1997,1999.599
343,1998,2012.057
343,1999,2024.394
343,2e3,2034.819
343,2001,2042.842
343,2002,2048.928
343,2003,2053.426
343,2004,2057.047
343,2005,2060.272
343,2006,2063.145
343,2007,2065.458
343,2008,2067.378
343,2009,2069.093
343,2010,2070.739
343,2011,2072.383
343,2012,2074.036
343,2013,2075.739
343,2014,2077.495
343,2015,2079.308
343,2016,2081.206
343,2017,2083.16
343,2018,2085.051
343,2019,2086.72
344,1992,4732.862
344,1993,4697.535
344,1994,4657.802
344,1995,4616.763
344,1996,4574.887
344,1997,4532.399
344,1998,4491.902
344,1999,4456.433
344,2e3,4428.072
344,2001,4408.08
344,2002,4395.819
344,2003,4388.946
344,2004,4383.92
344,2005,4378.057
344,2006,4370.699
344,2007,4362.266
344,2008,4352.428
344,2009,4341.084
344,2010,4328.153
344,2011,4313.371
344,2012,4296.526
344,2013,4277.806
344,2014,4257.533
344,2015,4236.016
344,2016,4213.265
344,2017,4189.353
344,2018,4164.783
344,2019,4140.148
345,1918,4104
345,1919,11710
345,1920,11882
345,1921,12059
345,1922,12239
345,1923,12422
345,1924,12607
345,1925,12796
345,1926,12987
345,1927,13181
345,1928,13378
345,1929,13577
345,1930,13780
345,1931,13982
345,1932,14174
345,1933,14369
345,1934,14566
345,1935,14767
345,1936,14970
345,1937,15172
345,1938,15384
345,1939,15596
345,1940,15811
345,1941,15724
345,1942,15637.48
345,1943,14156.07
345,1944,14494
345,1945,14840
345,1946,15186
345,1947,15539
345,1948,15901
345,1949,16133
345,1950,16366.126
345,1951,16623.076
345,1952,16873.951
345,1953,17115.631
345,1954,17346.245
345,1955,17565.095
345,1956,17772.690000000002
345,1957,17970.809
345,1958,18162.154
345,1959,18350.104
345,1960,18537.744
345,1961,18726.796
345,1962,18916.725000000002
345,1963,19104.32
345,1964,19284.861
345,1965,19455.322
345,1966,19614.621
345,1967,19765.037
345,1968,19911.111
345,1969,20059.082
345,1970,20213.536
345,1971,20375.824
345,1972,20544.904
345,1973,20720.094
345,1974,20899.93
345,1975,21083.033
345,1976,21268.701999999997
345,1977,21456.609
345,1978,21646.142
345,1979,21836.658
345,1980,22027.065
345,1981,22215.595
345,1982,22400.002
345,1983,22577.806
345,1984,22746.257
345,1985,22902.337
345,1986,23046.572
345,1987,23176.415
345,1988,23282.046
345,1989,23350.998
345,1990,23375.177
345,1991,21358.172
345,1992,10318.503
345,1993,10414.406
345,1994,10481.961000000001
345,1995,10504.561000000002
345,1996,10475.213
345,1997,10401.609
345,1998,10299.952
345,1999,10193.964
345,2e3,10101.175
345,2001,10026.592999999999
345,2002,9966.087
345,2003,9916.966
345,2004,9873.488000000001
345,2005,9831.374000000002
345,2006,9791.121000000001
346,1992,4239.154
346,1993,4087.999
346,1994,3948.816
346,1995,3843.712
346,1996,3780.378
346,1997,3752.431
346,1998,3750.485
346,1999,3759.118
346,2e3,3766.706
346,2001,3771.284
346,2002,3775.807
346,2003,3779.247
346,2004,3781.287
346,2005,3781.53
346,2006,3779.468
346,2007,3774
346,2008,3763.599
346,2009,3746.561
346,2010,3722.084
346,2011,3688.865
346,2012,3648.2
346,2013,3604.999
346,2014,3566.002
346,2015,3535.961
346,2016,3516.816
346,2017,3507.017
346,2018,3503.554
346,2019,3501.774
347,2008,1757.1473749998188
347,2009,1761.474
347,2010,1775.68
347,2011,1791
347,2012,1805.2
347,2013,1824.1
347,2014,1821.8
347,2015,1801.8
347,2016,1816.2
347,2017,1830.7
347,2018,1830.7
347,2019,1830.7
349,1992,2005.512
349,1993,2000.768
349,1994,1995.607
349,1995,1991.472
349,1996,1988.989
349,1997,1987.955
349,1998,1987.976
349,1999,1988.318
349,2e3,1988.499
349,2001,1988.349
349,2002,1988.264
349,2003,1988.965
349,2004,1991.43
349,2005,1996.281
349,2006,2003.791
349,2007,2013.539
349,2008,2024.538
349,2009,2035.424
349,2010,2045.168
349,2011,2053.436
349,2012,2060.39
349,2013,2066.119
349,2014,2070.845
349,2015,2074.788
349,2016,2077.862
349,2017,2079.976
349,2018,2081.26
349,2019,2081.9
350,1828,753
350,1829,759
350,1830,765
350,1831,772
350,1832,778
350,1833,784
350,1834,791
350,1835,797
350,1836,804
350,1837,811
350,1838,817
350,1839,824
350,1840,850
350,1841,861
350,1842,853
350,1843,915
350,1844,930
350,1845,960
350,1846,969
350,1847,978
350,1848,987
350,1849,997
350,1850,1006
350,1851,1016
350,1852,1026
350,1853,1036
350,1854,1045
350,1855,1054
350,1856,1063
350,1857,1070
350,1858,1076
350,1859,1083
350,1860,1090
350,1861,1097
350,1862,1114
350,1863,1131
350,1864,1382
350,1865,1395
350,1866,1408
350,1867,1423
350,1868,1436
350,1869,1446
350,1870,1460
350,1871,1480
350,1872,1505
350,1873,1525
350,1874,1547
350,1875,1574
350,1876,1600
350,1877,1628
350,1878,1655
350,1879,1679
350,1880,1702
350,1881,1725
350,1882,1747
350,1883,1769
350,1884,1833
350,1885,1899
350,1886,1967
350,1887,2038
350,1888,2111
350,1889,2187
350,1890,2221
350,1891,2255
350,1892,2290
350,1893,2325
350,1894,2361
350,1895,2397
350,1896,2434
350,1897,2451
350,1898,2469
350,1899,2486
350,1900,2504
350,1901,2522
350,1902,2540
350,1903,2558
350,1904,2576
350,1905,2595
350,1906,2613
350,1907,2632
350,1908,2650
350,1909,2669
350,1910,2688
350,1911,2706
350,1912,2725
350,1913,2744
350,1914,4604
350,1915,4618
350,1916,4632
350,1917,4646
350,1918,4660
350,1919,4674
350,1920,5008
350,1921,5050
350,1922,5097
350,1923,6010
350,1924,6e3
350,1925,5957
350,1926,6041
350,1927,6127
350,1928,6210
350,1929,6286
350,1930,6367
350,1931,6462
350,1932,6543
350,1933,6624
350,1934,6726
350,1935,6836
350,1936,6936
350,1937,7028
350,1938,7122
350,1939,7221
350,1940,7319
350,1941,7400
350,1942,7399
350,1943,7426
350,1944,7300
350,1945,7300
350,1946,7400
350,1947,7500
350,1948,7749
350,1949,7856
350,1950,7668.794
350,1951,7743.251
350,1952,7814.593
350,1953,7882.997
350,1954,7948.525
350,1955,8011.124
350,1956,8070.644
350,1957,8126.805
350,1958,8179.268
350,1959,8227.654
350,1960,8271.788
350,1961,8311.808
350,1962,8348.332
350,1963,8382.605
350,1964,8416.193
350,1965,8450.504
350,1966,8486.428
350,1967,8524.555
350,1968,8565.665
350,1969,8610.472
350,1970,8659.795
350,1971,8712.683
350,1972,8769.758
350,1973,8835.139
350,1974,8914.176
350,1975,9009.917
350,1976,9124.755
350,1977,9255.38
350,1978,9392.113
350,1979,9521.672
350,1980,9634.504
350,1981,9727.724
350,1982,9804.166
350,1983,9867.161
350,1984,9922.431
350,1985,9974.739
350,1986,10023.374
350,1987,10068.281
350,1988,10115.853
350,1989,10174.169
350,1990,10248.537
350,1991,10341.892
350,1992,10451.417
350,1993,10569.422
350,1994,10684.818
350,1995,10789.375
350,1996,10880.912
350,1997,10961.123
350,1998,11030.393
350,1999,11090.266
350,2e3,11142.119
350,2001,11184.398
350,2002,11216.799
350,2003,11243.567
350,2004,11270.476
350,2005,11301.204
350,2006,11338.77
350,2007,11380.897
350,2008,11419.647
350,2009,11443.828
350,2010,11446.005
350,2011,11422.805
350,2012,11378.257
350,2013,11321.3
350,2014,11264.726
350,2015,11217.8
350,2016,11183.716
350,2017,11159.773
350,2018,11142.161
350,2019,11124.603
352,1960,572.93
352,1961,576.395
352,1962,577.691
352,1963,577.913
352,1964,578.627
352,1965,580.966
352,1966,585.308
352,1967,591.308
352,1968,598.493
352,1969,606.113
352,1970,613.621
352,1971,620.859
352,1972,628.002
352,1973,635.111
352,1974,642.339
352,1975,649.755
352,1976,657.534
352,1977,665.528
352,1978,673.251
352,1979,680.011
352,1980,685.406
352,1981,689.173
352,1982,691.702
352,1983,694.077
352,1984,697.717
352,1985,703.687
352,1986,712.341
352,1987,723.38
352,1988,736.479
352,1989,751.044
352,1990,766.614
352,1991,783.129
352,1992,800.609
352,1993,818.751
352,1994,837.11
352,1995,855.384
352,1996,873.423
352,1997,891.192
352,1998,908.704
352,1999,926.05
352,2e3,943.286
352,2001,960.282
352,2002,976.966
352,2003,993.563
352,2004,1010.41
352,2005,1027.658
352,2006,1045.509
352,2007,1063.712
352,2008,1081.563
352,2009,1098.076
352,2010,1112.607
352,2011,1124.835
352,2012,1135.062
352,2013,1143.896
352,2014,1152.309
352,2015,1160.985
352,2016,1170.125
352,2017,1179.551
352,2018,1189.085
352,2019,1198.427
355,1878,2710.26
355,1879,2749.77
355,1880,2789.86
355,1881,2830.54
355,1882,2871.81
355,1883,2913.68
355,1884,2956.16
355,1885,2999.25
355,1886,3042.98
355,1887,3087.35
355,1888,3132.36
355,1889,3178.03
355,1890,3224.36
355,1891,3271.37
355,1892,3319.06
355,1893,3367.45
355,1894,3416.55
355,1895,3466.36
355,1896,3516.9
355,1897,3568.17
355,1898,3620.19
355,1899,3672.97
355,1900,3726.52
355,1901,3780.85
355,1902,3835.97
355,1903,3891.9
355,1904,3948.64
355,1905,4006.21
355,1906,4064.62
355,1907,4123.88
355,1908,4184
355,1909,4245
355,1910,4310
355,1911,4370
355,1912,4430
355,1913,4500
355,1914,4850
355,1915,4900
355,1916,5e3
355,1917,5050
355,1918,5100
355,1919,5150
355,1920,4820
355,1921,4900
355,1922,5e3
355,1923,5100
355,1924,5210
355,1925,5310
355,1926,5420
355,1927,5510
355,1928,5590
355,1929,5660
355,1930,5730
355,1931,5810
355,1932,5880
355,1933,5960
355,1934,6040
355,1935,6100
355,1936,6150
355,1937,6200
355,1938,6250
355,1939,6290
355,1940,6340
355,1941,6700
355,1942,6770
355,1943,6830
355,1944,6880
355,1945,6940
355,1946,7e3
355,1947,7060
355,1948,7130
355,1949,7195
355,1950,7250.999
355,1951,7310.51
355,1952,7371.97
355,1953,7434.611
355,1954,7497.873
355,1955,7561.405
355,1956,7625.105
355,1957,7689.047
355,1958,7753.528
355,1959,7818.912
355,1960,7885.525
355,1961,7953.378
355,1962,8022.06
355,1963,8090.6
355,1964,8157.722
355,1965,8222.47
355,1966,8284.335
355,1967,8343.387
355,1968,8399.919
355,1969,8454.501
355,1970,8507.476
355,1971,8558.968
355,1972,8608.611
355,1973,8655.674
355,1974,8699.139
355,1975,8738.361
355,1976,8772.535
355,1977,8801.885
355,1978,8828.014
355,1979,8853.187
355,1980,8878.775
355,1981,8905.069
355,1982,8930.671
355,1983,8953.074
355,1984,8968.856
355,1985,8975.291
355,1986,8972.469
355,1987,8960.472
355,1988,8936.557
355,1989,8897.446
355,1990,8841.371
355,1991,8766.89
355,1992,8676.243
355,1993,8575.889
355,1994,8474.669
355,1995,8379.18
355,1996,8291.872
355,1997,8211.726
355,1998,8137.564
355,1999,8066.883
355,2e3,7997.787
355,2001,7930.546
355,2002,7866.086
355,2003,7803.881
355,2004,7743.264
355,2005,7683.763
355,2006,7624.959
355,2007,7566.949
355,2008,7510.331
355,2009,7456.03
355,2010,7404.59
355,2011,7356.213
355,2012,7310.383
355,2013,7266.141
355,2014,7222.145
355,2015,7177.396
355,2016,7131.494
355,2017,7084.571
355,2018,7036.848
355,2019,6988.739
359,1991,4373.578
359,1992,4375.313
359,1993,4369.649
359,1994,4357.283
359,1995,4339.082
359,1996,4314.7
359,1997,4284.931
359,1998,4253.284
359,1999,4224.273
359,2e3,4201.089
359,2001,4185.505
359,2002,4176.616
359,2003,4171.646
359,2004,4166.337
359,2005,4157.699
359,2006,4144.73
359,2007,4128.649
359,2008,4111.44
359,2009,4096.04
359,2010,4084.481
359,2011,4077.368
359,2012,4073.703
359,2013,4071.964
359,2014,4069.939
359,2015,4065.98
359,2016,4059.608
359,2017,4051.212
359,2018,4041.065
359,2019,4029.75
360,1878,4480
360,1879,4510
360,1880,4540
360,1881,4580
360,1882,4660
360,1883,4730
360,1884,4820
360,1885,4910
360,1886,5e3
360,1887,5080
360,1888,5140
360,1889,5220
360,1890,5290
360,1891,5360
360,1892,5410
360,1893,5460
360,1894,5520
360,1895,5590
360,1896,5670
360,1897,5750
360,1898,5830
360,1899,5910
360,1900,6e3
360,1901,6090
360,1902,6160
360,1903,6250
360,1904,6340
360,1905,6440
360,1906,6530
360,1907,6630
360,1908,6730
360,1909,6820
360,1910,6966
360,1911,7087
360,1912,7234
360,1913,7352
360,1914,7756
360,1915,8268
360,1916,8845
360,1917,9102
360,1918,9469
360,1919,9722
360,1920,15541
360,1921,15728
360,1922,15971
360,1923,16208
360,1924,16446
360,1925,16687
360,1926,16926
360,1927,17148
360,1928,17390
360,1929,17638
360,1930,17888
360,1931,18166
360,1932,18426
360,1933,18652
360,1934,18914
360,1935,19088
360,1936,19318
360,1937,19530
360,1938,19750
360,1939,19930
360,1940,15910
360,1941,13550
360,1942,13610
360,1943,13610
360,1944,13700
360,1945,13680
360,1946,15790
360,1947,15850
360,1948,15893
360,1949,16084
360,1950,16236.296
360,1951,16512.664
360,1952,16764.904
360,1953,17005.717
360,1954,17243.818
360,1955,17483.935
360,1956,17726.631
360,1957,17968.466
360,1958,18202.712
360,1959,18420.454
360,1960,18613.939
360,1961,18780.202
360,1962,18924.157
360,1963,19059.938
360,1964,19207.135
360,1965,19379.568
360,1966,19582.327
360,1967,19810.585
360,1968,20055.921
360,1969,20305.31
360,1970,20548.911
360,1971,20783.748
360,1972,21011.704
360,1973,21233.466
360,1974,21451.125
360,1975,21665.643
360,1976,21877.402
360,1977,22083.774
360,1978,22279.304
360,1979,22456.945
360,1980,22611.971
360,1981,22739.817
360,1982,22842.317
360,1983,22928.925
360,1984,23013.161
360,1985,23103.646
360,1986,23205.286
360,1987,23312.071
360,1988,23408.422
360,1989,23472.581
360,1990,23489.373
360,1991,23454.213
360,1992,23373.358
360,1993,23255.995
360,1994,23116.175
360,1995,22965.111
360,1996,22804.165
360,1997,22632.805
360,1998,22458.077
360,1999,22288.057
360,2e3,22128.128
360,2001,21984.135
360,2002,21854.676
360,2003,21728.919
360,2004,21591.164
360,2005,21431.018
360,2006,21243.922
360,2007,21036.111
360,2008,20821.084
360,2009,20617.955
360,2010,20440.347
360,2011,20292.967
360,2012,20171.255
360,2013,20068.201
360,2014,19972.736
360,2015,19876.621
360,2016,19778.083
360,2017,19679.306
360,2018,19580.634
360,2019,19483.36
365,1816,45900
365,1817,46600
365,1818,47200
365,1819,47900
365,1820,48600
365,1821,49300
365,1822,50100
365,1823,50800
365,1824,51500
365,1825,52300
365,1826,53e3
365,1827,53800
365,1828,54600
365,1829,55300
365,1830,56100
365,1831,56900
365,1832,57700
365,1833,58500
365,1834,59300
365,1835,60200
365,1836,60600
365,1837,61e3
365,1838,61500
365,1839,61900
365,1840,62400
365,1841,62900
365,1842,63500
365,1843,64e3
365,1844,64600
365,1845,65200
365,1846,65800
365,1847,66500
365,1848,67100
365,1849,67800
365,1850,68500
365,1851,69e3
365,1852,69500
365,1853,70100
365,1854,70600
365,1855,71100
365,1856,71600
365,1857,72100
365,1858,72800
365,1859,73900
365,1860,74100
365,1861,73600
365,1862,73800
365,1863,74300
365,1864,74700
365,1865,75100
365,1866,76500
365,1867,79900
365,1868,81900
365,1869,83400
365,1870,84500
365,1871,85400
365,1872,86600
365,1873,87900
365,1874,89900
365,1875,90200
365,1876,91400
365,1877,92200
365,1878,93e3
365,1879,95300
365,1880,97700
365,1881,1e5
365,1882,102400
365,1883,104700
365,1884,106700
365,1885,108800
365,1886,110900
365,1887,113100
365,1888,115300
365,1889,116600
365,1890,117800
365,1891,119e3
365,1892,120200
365,1893,121500
365,1894,122700
365,1895,123900
365,1896,125100
365,1897,126400
365,1898,128400
365,1899,130300
365,1900,132900
365,1901,134800
365,1902,136600
365,1903,139100
365,1904,141600
365,1905,143900
365,1906,146400
365,1907,149100
365,1908,152500
365,1909,157100
365,1910,160700
365,1911,163900
365,1912,167900
365,1913,170900
365,1914,175100
365,1915,178900
365,1916,181500
365,1917,184600
365,1918,143450
365,1919,142265
365,1920,139675
365,1921,136876
365,1922,136508
365,1923,136102
365,1924,137674
365,1925,140619
365,1926,143760
365,1927,147135
365,1928,150004
365,1929,152774
365,1930,154919
365,1931,156701
365,1932,158094
365,1933,158168
365,1934,159156
365,1935,160049
365,1936,161272
365,1937,163388
365,1938,166859
365,1939,170315
365,1940,194077
365,1941,196659
365,1942,193800
365,1943,188100
365,1944,182500
365,1945,177300
365,1946,174e3
365,1947,173600
365,1948,178e3
365,1949,175e3
365,1950,178694.258
365,1951,181270.743
365,1952,184168.2
365,1953,187292.40899999999
365,1954,190565.537
365,1955,193926.168
365,1956,197329.97
365,1957,200748.96600000001
365,1958,204169.569
365,1959,207589.256
365,1960,211006.45
365,1961,214409.75
365,1962,217768.655
365,1963,221029.403
365,1964,224126.38999999998
365,1965,227015.963
365,1966,229673.717
365,1967,232118.372
365,1968,234403.87699999998
365,1969,236609.60400000002
365,1970,238796.182
365,1971,240983.21
365,1972,243163.52399999998
365,1973,245339.465
365,1974,247505.962
365,1975,249661.272
365,1976,251808.55899999998
365,1977,253959.462
365,1978,256129.525
365,1979,258337.525
365,1980,260595.13199999998
365,1981,262888.4
365,1982,265204.987
365,1983,267556.621
365,1984,269959.19899999996
365,1985,272410.125
365,1986,274923.717
365,1987,277455.401
365,1988,279871.614
365,1989,281996.87799999997
365,1990,283705.58
365,1991,148035.898
365,1992,148318.025
365,1993,148431.373
365,1994,148411.855
365,1995,148288.839
365,1996,148073.924
365,1997,147768.371
365,1998,147381.001
365,1999,146919.737
365,2e3,146396.514
365,2001,145814.864
365,2002,145194.882
365,2003,144584.695
365,2004,144044.607
365,2005,143618.185
365,2006,143322.933
365,2007,143150.142
365,2008,143083.187
365,2009,143092.765
365,2010,143153.869
365,2011,143263.988
365,2012,143420.597
365,2013,143597.23
365,2014,143761.378
365,2015,143888.004
365,2016,143964.513
365,2017,143989.754
365,2018,143964.709
365,2019,143895.551
366,1918,1103
366,1919,1105
366,1920,1107
366,1921,1109
366,1922,1111
366,1923,1112
366,1924,1114
366,1925,1115
366,1926,1117
366,1927,1117
366,1928,1117
366,1929,1117
366,1930,1117
366,1931,1117
366,1932,1120
366,1933,1123
366,1934,1126
366,1935,1129
366,1936,1132
366,1937,1135
366,1938,1138
366,1939,1141
366,1940,1144
366,1991,1548.215
366,1992,1520.81
366,1993,1488.059
366,1994,1457.093
366,1995,1433.024
366,1996,1417.736
366,1997,1409.674
366,1998,1406.35
366,1999,1403.789
366,2e3,1399.112
366,2001,1391.729
366,2002,1382.732
366,2003,1372.909
366,2004,1363.565
366,2005,1355.648
366,2006,1349.297
366,2007,1344.072
366,2008,1339.712
366,2009,1335.83
366,2010,1332.102
366,2011,1328.449
366,2012,1324.934
366,2013,1321.56
366,2014,1318.359
366,2015,1315.321
366,2016,1312.442
366,2017,1309.632
366,2018,1306.788
366,2019,1303.798
367,1918,1596
367,1919,1629
367,1920,1663
367,1921,1698
367,1922,1734
367,1923,1770
367,1924,1807
367,1925,1845
367,1926,1858
367,1927,1870
367,1928,1883
367,1929,1891
367,1930,1900
367,1931,1910
367,1932,1920
367,1933,1930
367,1934,1940
367,1935,1950
367,1936,1960
367,1937,1970
367,1938,1980
367,1939,1990
367,1940,2e3
367,1991,2649.152
367,1992,2620.246
367,1993,2582.65
367,1994,2543.622
367,1995,2508.473
367,1996,2478.825
367,1997,2453.302
367,1998,2430.547
367,1999,2408.09
367,2e3,2384.163
367,2001,2358.677
367,2002,2332.492
367,2003,2305.775
367,2004,2278.855
367,2005,2251.983
367,2006,2225.223
367,2007,2198.518
367,2008,2171.881
367,2009,2145.309
367,2010,2118.848
367,2011,2092.493
367,2012,2066.374
367,2013,2040.784
367,2014,2016.125
367,2015,1992.663
367,2016,1970.53
367,2017,1949.67
367,2018,1929.938
367,2019,1911.108
368,1918,2029
368,1919,2053
368,1920,2078
368,1921,2103
368,1922,2128
368,1923,2154
368,1924,2180
368,1925,2206
368,1926,2232
368,1927,2259
368,1928,2286
368,1929,2313
368,1930,2340
368,1931,2367
368,1932,2395
368,1933,2423
368,1934,2451
368,1935,2475
368,1936,2500
368,1937,2525
368,1938,2550
368,1939,2710
368,1940,2879
368,1991,3697.453
368,1992,3688.1
368,1993,3670.647
368,1994,3649.134
368,1995,3626.602
368,1996,3603.745
368,1997,3579.904
368,1998,3555.133
368,1999,3529.178
368,2e3,3501.835
368,2001,3473.617
368,2002,3444.754
368,2003,3414.352
368,2004,3381.118
368,2005,3344.252
368,2006,3303.671
368,2007,3260.091
368,2008,3214.627
368,2009,3168.772
368,2010,3123.803
368,2011,3079.881
368,2012,3037.246
368,2013,2997.334
368,2014,2961.846
368,2015,2931.926
368,2016,2908.249
368,2017,2890.297
368,2018,2876.475
368,2019,2864.459
369,1991,51462.61
369,1992,51417.432
369,1993,51317.636
369,1994,51149.537
369,1995,50905.677
369,1996,50582.456
369,1997,50189.314
369,1998,49748.581
369,1999,49290.792
369,2e3,48840.074
369,2001,48402.885
369,2002,47979.592
369,2003,47580.559
369,2004,47215.966
369,2005,46892.163
369,2006,46616.389
369,2007,46386.355
369,2008,46186.43
369,2009,45994.024
369,2010,45792.501
369,2011,45576.307
369,2012,45349.333
369,2013,45115.785
369,2014,44883.426
369,2015,44657.704
369,2016,44438.625
369,2017,44222.947
369,2018,44009.214
369,2019,43795.22
370,1991,10226.493
370,1992,10219.918
370,1993,10200.51
370,1994,10173.355
370,1995,10142.308
370,1996,10109.072
370,1997,10073.061
370,1998,10033.061
370,1999,9986.933
370,2e3,9933.609
370,2001,9872.961
370,2002,9807.132
370,2003,9740.054
370,2004,9676.902
370,2005,9621.543
370,2006,9575.043
370,2007,9536.864
370,2008,9507.331
370,2009,9486.239
370,2010,9473.071
370,2011,9468.5
370,2012,9471.73
370,2013,9478.902
370,2014,9484.851
370,2015,9485.772
370,2016,9480.042
370,2017,9468.338
370,2018,9452.113
370,2019,9433.874
371,1991,3505.251
371,1992,3442.81
371,1993,3363.098
371,1994,3283.66
371,1995,3217.342
371,1996,3168.215
371,1997,3133.086
371,1998,3108.684
371,1999,3089.017
371,2e3,3069.588
371,2001,3050.655
371,2002,3033.897
371,2003,3017.806
371,2004,3000.612
371,2005,2981.259
371,2006,2958.5
371,2007,2933.056
371,2008,2908.22
371,2009,2888.584
371,2010,2877.311
371,2011,2875.581
371,2012,2881.922
371,2013,2893.509
371,2014,2906.22
371,2015,2916.95
371,2016,2924.816
371,2017,2930.45
371,2018,2934.152
371,2019,2936.706
372,1991,5370.649
372,1992,5298.086
372,1993,5204.634
372,1994,5107.674
372,1995,5020.061
372,1996,4945.566
372,1997,4881.248
372,1998,4825.186
372,1999,4773.169
372,2e3,4722.059
372,2001,4672.162
372,2002,4624.88
372,2003,4579.082
372,2004,4533.329
372,2005,4486.547
372,2006,4438.896
372,2007,4390.535
372,2008,4340.514
372,2009,4287.696
372,2010,4231.661
372,2011,4171.256
372,2012,4107.719
372,2013,4045.91
372,2014,3992.346
372,2015,3951.524
372,2016,3925.405
372,2017,3912.061
372,2018,3907.131
372,2019,3904.204
373,1991,7357.956
373,1992,7471.933
373,1993,7581.761
373,1994,7683.709
373,1995,7775.426
373,1996,7855.553
373,1997,7925.669
373,1998,7989.904
373,1999,8054.125
373,2e3,8122.741
373,2001,8197.279
373,2002,8277.015
373,2003,8361.359
373,2004,8448.882
373,2005,8538.606
373,2006,8630.195
373,2007,8724.304
373,2008,8821.908
373,2009,8924.407
373,2010,9032.457
373,2011,9146.379
373,2012,9264.917
373,2013,9385.293
373,2014,9503.771
373,2015,9617.484
373,2016,9725.376
373,2017,9827.589
373,2018,9923.914
373,2019,10014.575
375,1917,2228
375,1918,2641
375,1919,3130
375,1920,3710
375,1921,3210
375,1922,3240
375,1923,3270
375,1924,3300
375,1925,3330
375,1926,3360
375,1927,3400
375,1928,3420
375,1929,3450
375,1930,3480
375,1931,3500
375,1932,3530
375,1933,3550
375,1934,3580
375,1935,3590
375,1936,3630
375,1937,3660
375,1938,3690
375,1939,3700
375,1940,3700
375,1941,3710
375,1942,3730
375,1943,3750
375,1944,3780
375,1945,3820
375,1946,3900
375,1947,3860
375,1948,3912
375,1949,3963
375,1950,4008.294
375,1951,4050.492
375,1952,4096.554
375,1953,4144.297
375,1954,4191.979
375,1955,4238.275
375,1956,4282.379
375,1957,4323.921
375,1958,4362.913
375,1959,4399.674
375,1960,4434.59
375,1961,4467.773
375,1962,4498.817
375,1963,4526.746
375,1964,4550.239
375,1965,4568.598
375,1966,4581.115
375,1967,4588.656
375,1968,4594.024
375,1969,4601.033
375,1970,4612.366
375,1971,4629.38
375,1972,4651.172
375,1973,4675.456
375,1974,4698.779
375,1975,4718.749
375,1976,4734.437
