outcome,from_year,for_years,gwcode,p_up,p_same,p_down
v2x_pubcorr,2009,2010 - 2011,325,0.03525925925925926,0.9008929690122605,0.06618127444214401
v2x_pubcorr,2009,2010 - 2011,339,0.07275132275132276,0.5973382586573724,0.3557949735449735
v2x_pubcorr,2009,2010 - 2011,340,0.024666666666666667,0.9385957777777779,0.03766666666666667
v2x_pubcorr,2009,2010 - 2011,341,0.045,0.9277648148148148,0.028518518518518516
v2x_pubcorr,2009,2010 - 2011,343,0.10277777777777777,0.7536666666666667,0.16
v2x_pubcorr,2009,2010 - 2011,344,0.25555555555555554,0.6738600823045268,0.09481481481481482
v2x_pubcorr,2009,2010 - 2011,346,0.024425925925925924,0.9547979595336077,0.0212962962962963
v2x_pubcorr,2009,2010 - 2011,347,0.07277777777777777,0.8319243827160494,0.10277777777777777
v2x_pubcorr,2009,2010 - 2011,349,0.09722222222222222,0.8713310185185185,0.034833333333333334
v2x_pubcorr,2009,2010 - 2011,350,0.013055555555555556,0.9735110339506172,0.01361111111111111
v2x_pubcorr,2009,2010 - 2011,352,0.014888888888888889,0.9774491358024692,0.0077777777777777776
v2x_pubcorr,2009,2010 - 2011,355,0.13548148148148148,0.5957813360768175,0.3108518518518518
v2x_pubcorr,2009,2010 - 2011,359,0.19333333333333333,0.7074765432098765,0.12296296296296297
v2x_pubcorr,2009,2010 - 2011,360,0.0993148148148148,0.8456433127572016,0.06111111111111111
v2x_pubcorr,2009,2010 - 2011,365,0.06425925925925925,0.8993508230452676,0.03888888888888889
v2x_pubcorr,2009,2010 - 2011,366,0.05062654320987654,0.9405126378600823,0.009333333333333334
v2x_pubcorr,2009,2010 - 2011,367,0.021111111111111112,0.9587672839506173,0.020555555555555556
v2x_pubcorr,2009,2010 - 2011,368,0.03722222222222222,0.9328246913580247,0.03111111111111111
v2x_pubcorr,2009,2010 - 2011,369,0.10457671957671957,0.5794383539094651,0.35288888888888886
v2x_pubcorr,2009,2010 - 2011,370,0.05369135802469136,0.9310625582990398,0.01611111111111111
v2x_pubcorr,2009,2010 - 2011,371,0.24059259259259258,0.6840291906721536,0.09925925925925927
v2x_pubcorr,2009,2010 - 2011,372,0.06672222222222222,0.8501987726337449,0.08901851851851851
v2x_pubcorr,2009,2010 - 2011,373,0.02898148148148148,0.9499797839506172,0.021666666666666667
v2x_pubcorr,2009,2010 - 2011,375,0,0.9972222222222222,0.002777777777777778
v2x_pubcorr,2009,2010 - 2011,380,0.0022222222222222222,0.9922345679012345,0.005555555555555556
v2x_pubcorr,2009,2010 - 2011,385,0,0.9955555555555555,0.0044444444444444444
v2x_pubcorr,2009,2010 - 2011,390,0,0.9944444444444445,0.005555555555555556
v2x_pubcorr,2009,2010 - 2011,395,0.01,0.9852333333333333,0.004814814814814815
v2x_pubcorr,2009,2010 - 2011,402,0,0.9988888888888889,0.0011111111111111111
v2x_pubcorr,2009,2010 - 2011,404,0.03166666666666667,0.9378846296296296,0.03144444444444445
v2x_pubcorr,2009,2010 - 2011,411,0.021481481481481483,0.9622098765432099,0.016666666666666666
v2x_pubcorr,2009,2010 - 2011,420,0.0022222222222222222,0.9911259259259259,0.006666666666666667
v2x_pubcorr,2009,2010 - 2011,432,0.010555555555555556,0.6864187943366648,0.3062583774250441
v2x_pubcorr,2009,2010 - 2011,433,0.005555555555555556,0.9833950617283951,0.011111111111111112
v2x_pubcorr,2009,2010 - 2011,434,0.01740740740740741,0.9637777640603566,0.01914814814814815
v2x_pubcorr,2009,2010 - 2011,435,0.09931878306878307,0.7909315427199687,0.12185185185185184
v2x_pubcorr,2009,2010 - 2011,436,0.20270370370370375,0.6487713862433863,0.18628571428571428
v2x_pubcorr,2009,2010 - 2011,437,0.022129629629629628,0.9416529492455419,0.037037037037037035
v2x_pubcorr,2009,2010 - 2011,438,0.14777777777777779,0.7419067901234567,0.12944444444444445
v2x_pubcorr,2009,2010 - 2011,439,0.021527777777777778,0.9534668209876543,0.025555555555555557
v2x_pubcorr,2009,2010 - 2011,450,0.028518518518518516,0.9450355967078189,0.02722222222222222
v2x_pubcorr,2009,2010 - 2011,451,0.027222222222222217,0.8097294135802469,0.1676111111111111
v2x_pubcorr,2009,2010 - 2011,452,0.023703703703703706,0.9518888888888889,0.025
v2x_pubcorr,2009,2010 - 2011,461,0.060555555555555564,0.9076077160493827,0.03388888888888889
v2x_pubcorr,2009,2010 - 2011,471,0.015555555555555555,0.9795222222222222,0.005
v2x_pubcorr,2009,2010 - 2011,475,0.03601851851851852,0.9409530349794238,0.02388888888888889
v2x_pubcorr,2009,2010 - 2011,481,0.31381600676776106,0.6694106067310064,0.024444444444444446
v2x_pubcorr,2009,2010 - 2011,482,0.008888888888888889,0.9716559670781894,0.019629629629629625
v2x_pubcorr,2009,2010 - 2011,483,0.04666666666666667,0.9469777777777778,0.006666666666666667
v2x_pubcorr,2009,2010 - 2011,484,0.023333333333333334,0.9593037037037038,0.017777777777777778
v2x_pubcorr,2009,2010 - 2011,490,0.059682539682539684,0.9162871252204585,0.025555555555555557
v2x_pubcorr,2009,2010 - 2011,500,0.008333333333333335,0.9303914609053499,0.06179012345679013
v2x_pubcorr,2009,2010 - 2011,501,0.057407407407407414,0.9127438271604938,0.03166666666666667
v2x_pubcorr,2009,2010 - 2011,510,0.0011111111111111111,0.9900098765432099,0.008888888888888889
v2x_pubcorr,2009,2010 - 2011,516,0.0077777777777777776,0.9505305144032922,0.04201851851851852
v2x_pubcorr,2009,2010 - 2011,517,0.04055555555555555,0.9222215534979423,0.0387962962962963
v2x_pubcorr,2009,2010 - 2011,520,0.05555555555555555,0.9001604938271605,0.04688888888888889
v2x_pubcorr,2009,2010 - 2011,522,0.013518518518518518,0.9814394650205762,0.0051111111111111105
v2x_pubcorr,2009,2010 - 2011,530,0.0038888888888888888,0.9343991769547324,0.061952861952861954
v2x_pubcorr,2009,2010 - 2011,531,0.019574074074074074,0.9481081824417009,0.032962962962962965
v2x_pubcorr,2009,2010 - 2011,540,0.03212962962962963,0.9346222307956105,0.034351851851851856
v2x_pubcorr,2009,2010 - 2011,541,0.022222222222222223,0.9299753086419753,0.04888888888888889
v2x_pubcorr,2009,2010 - 2011,551,0.14737037037037037,0.650698512345679,0.23683333333333334
v2x_pubcorr,2009,2010 - 2011,552,0.14555555555555555,0.7549174897119342,0.11648148148148149
v2x_pubcorr,2009,2010 - 2011,553,0.09340211640211639,0.719469364883402,0.20640740740740743
v2x_pubcorr,2009,2010 - 2011,560,0.028333333333333332,0.5774818930041152,0.405679012345679
v2x_pubcorr,2009,2010 - 2011,565,0.010185185185185186,0.97056841563786,0.019444444444444445
v2x_pubcorr,2009,2010 - 2011,570,0.03003535353535354,0.9300883221099887,0.04111111111111111
v2x_pubcorr,2009,2010 - 2011,571,0.016666666666666666,0.9534691358024691,0.030370370370370374
v2x_pubcorr,2009,2010 - 2011,572,0.017777777777777778,0.9588186556927297,0.02382716049382716
v2x_pubcorr,2009,2010 - 2011,580,0.25264285714285717,0.532561164021164,0.2874074074074074
v2x_pubcorr,2009,2010 - 2011,581,0.05842592592592592,0.7626750000000001,0.19
v2x_pubcorr,2009,2010 - 2011,590,0.26980735930735933,0.7261360149110149,0.005555555555555556
v2x_pubcorr,2009,2010 - 2011,600,0.09435185185185185,0.8915602880658436,0.015555555555555555
v2x_pubcorr,2009,2010 - 2011,615,0.01888888888888889,0.9680296296296297,0.013333333333333334
v2x_pubcorr,2009,2010 - 2011,616,0.02,0.9603999999999999,0.02
v2x_pubcorr,2009,2010 - 2011,620,0.0025,0.9881319444444445,0.009391534391534392
v2x_pubcorr,2009,2010 - 2011,625,0.03136243386243386,0.9473689344503233,0.02195726495726496
v2x_pubcorr,2009,2010 - 2011,630,0.08361111111111111,0.7963249742798354,0.1310185185185185
v2x_pubcorr,2009,2010 - 2011,640,0.051666666666666666,0.7258086728395062,0.23464814814814813
v2x_pubcorr,2009,2010 - 2011,645,0.04407407407407407,0.9302575445816187,0.02685185185185185
v2x_pubcorr,2009,2010 - 2011,651,0.025555555555555557,0.9452111111111111,0.03
v2x_pubcorr,2009,2010 - 2011,652,0.009166666666666667,0.9536639770723104,0.03751322751322751
v2x_pubcorr,2009,2010 - 2011,660,0.10575396825396825,0.8517338592844546,0.04753968253968254
v2x_pubcorr,2009,2010 - 2011,663,0.025555555555555557,0.9514367283950617,0.02361111111111111
v2x_pubcorr,2009,2010 - 2011,666,0.01086535783904205,0.9675202184989221,0.02185185185185185
v2x_pubcorr,2009,2010 - 2011,670,0.018777777777777775,0.9779514814814815,0.0033333333333333335
v2x_pubcorr,2009,2010 - 2011,678,0.006111111111111111,0.9891560846560847,0.0047619047619047615
v2x_pubcorr,2009,2010 - 2011,690,0.006666666666666667,0.9289462375073485,0.06481922398589066
v2x_pubcorr,2009,2010 - 2011,694,0.021895141895141895,0.9732596164466535,0.004953703703703704
v2x_pubcorr,2009,2010 - 2011,696,0.11813390313390315,0.8535810583517991,0.032074074074074074
v2x_pubcorr,2009,2010 - 2011,698,0.006666666666666667,0.9800888888888889,0.013333333333333334
v2x_pubcorr,2009,2010 - 2011,700,0.054629629629629625,0.8889107510288066,0.059722222222222225
v2x_pubcorr,2009,2010 - 2011,701,0.03048148148148148,0.7766989630157223,0.19888176638176638
v2x_pubcorr,2009,2010 - 2011,702,0.003703703703703704,0.9868868312757202,0.009444444444444445
v2x_pubcorr,2009,2010 - 2011,703,0.1783333333333333,0.7713319753086421,0.06125925925925925
v2x_pubcorr,2009,2010 - 2011,704,0.04694444444444444,0.8385123971193416,0.12018518518518519
v2x_pubcorr,2009,2010 - 2011,705,0.01,0.9801,0.01
v2x_pubcorr,2009,2010 - 2011,710,0.11458333333333333,0.8580179398148148,0.030944444444444445
v2x_pubcorr,2009,2010 - 2011,712,0.02814814814814815,0.9437761316872428,0.028888888888888888
v2x_pubcorr,2009,2010 - 2011,713,0.04126984126984126,0.8478790016567794,0.11562289562289563
v2x_pubcorr,2009,2010 - 2011,731,0.026111111111111113,0.9270488853185965,0.04809583937622723
v2x_pubcorr,2009,2010 - 2011,732,0.04831481481481481,0.9047177589163237,0.049351851851851855
v2x_pubcorr,2009,2010 - 2011,740,0.0044444444444444444,0.9844938271604938,0.011111111111111112
v2x_pubcorr,2009,2010 - 2011,750,0.034444444444444444,0.8543557407407407,0.11516666666666667
v2x_pubcorr,2009,2010 - 2011,760,0.06671296296296296,0.8573525322114443,0.08136243386243387
v2x_pubcorr,2009,2010 - 2011,770,0.116,0.712946,0.1935
v2x_pubcorr,2009,2010 - 2011,771,0.21535185185185185,0.6373086625514404,0.18777777777777777
v2x_pubcorr,2009,2010 - 2011,775,0.019074074074074077,0.9573110425240056,0.02407407407407407
v2x_pubcorr,2009,2010 - 2011,780,0.03411111111111111,0.8848640984714874,0.0838862433862434
v2x_pubcorr,2009,2010 - 2011,781,0.2544444444444444,0.6196296443268665,0.1689021164021164
v2x_pubcorr,2009,2010 - 2011,790,0.13287037037037036,0.7612274091220851,0.12212962962962962
v2x_pubcorr,2009,2010 - 2011,800,0.10177777777777777,0.8300238683127572,0.07592592592592594
v2x_pubcorr,2009,2010 - 2011,811,0.005777777777777778,0.9875940740740741,0.006666666666666667
v2x_pubcorr,2009,2010 - 2011,812,0.016666666666666666,0.9623505892255891,0.021338383838383837
v2x_pubcorr,2009,2010 - 2011,816,0.015555555555555555,0.9483116872427984,0.036703703703703704
v2x_pubcorr,2009,2010 - 2011,820,0.07607407407407407,0.8679281932196747,0.06060846560846561
v2x_pubcorr,2009,2010 - 2011,830,0.0033333333333333335,0.9929014814814815,0.0037777777777777775
v2x_pubcorr,2009,2010 - 2011,840,0.2893518518518518,0.6567441700960219,0.07585185185185185
v2x_pubcorr,2009,2010 - 2011,850,0.06037037037037037,0.858195061728395,0.08666666666666667
v2x_pubcorr,2009,2010 - 2011,860,0.03777777777777778,0.9170512345679012,0.04694444444444444
v2x_pubcorr,2009,2010 - 2011,900,0,1,0
v2x_pubcorr,2009,2010 - 2011,910,0.0033333333333333335,0.9907604938271606,0.005925925925925926
v2x_pubcorr,2009,2010 - 2011,920,0.004666666666666667,0.9909096296296296,0.0044444444444444444
v2x_pubcorr,2009,2010 - 2011,940,0.0037037037037037034,0.9542181527206219,0.04223456790123457
v2x_pubcorr,2009,2010 - 2011,950,0.06574074074074074,0.8522520576131687,0.08777777777777777
v2x_pubcorr,2010,2011 - 2012,2,0.01074074074074074,0.9430938271604938,0.04666666666666667
v2x_pubcorr,2010,2011 - 2012,20,0.006790123456790123,0.978863511659808,0.014444444444444444
v2x_pubcorr,2010,2011 - 2012,40,0.009280613947280613,0.9527418095873651,0.03833333333333333
v2x_pubcorr,2010,2011 - 2012,41,0.05416666666666667,0.8575555555555555,0.09333333333333334
v2x_pubcorr,2010,2011 - 2012,42,0.05270370370370371,0.9257189917695473,0.02277777777777778
v2x_pubcorr,2010,2011 - 2012,51,0.014056739556739556,0.9706063652808097,0.015555555555555555
v2x_pubcorr,2010,2011 - 2012,52,0.03259307359307359,0.9265608561808562,0.042222222222222223
v2x_pubcorr,2010,2011 - 2012,53,0.0034444444444444444,0.9843754320987654,0.012222222222222223
v2x_pubcorr,2010,2011 - 2012,70,0.11714896214896216,0.7455186541853208,0.15555555555555556
v2x_pubcorr,2010,2011 - 2012,90,0.05840211640211639,0.909513807564178,0.034074074074074076
v2x_pubcorr,2010,2011 - 2012,91,0.14296296296296299,0.7295924554183814,0.14870370370370367
v2x_pubcorr,2010,2011 - 2012,92,0.0917936507936508,0.8196562301587301,0.0975
v2x_pubcorr,2010,2011 - 2012,93,0.06999999999999999,0.8473333333333334,0.08888888888888888
v2x_pubcorr,2010,2011 - 2012,94,0.0417526455026455,0.4880332113335419,0.4907022607022608
v2x_pubcorr,2010,2011 - 2012,95,0.029166666666666667,0.9201342592592593,0.052222222222222225
v2x_pubcorr,2010,2011 - 2012,100,0.13824203574203575,0.7964079853017353,0.07583333333333334
v2x_pubcorr,2010,2011 - 2012,101,0.160989417989418,0.7296284616892024,0.1303703703703704
v2x_pubcorr,2010,2011 - 2012,110,0.03894444444444444,0.9220794135802469,0.04055555555555555
v2x_pubcorr,2010,2011 - 2012,115,0.02174074074074074,0.6614956329936639,0.32380335097001767
v2x_pubcorr,2010,2011 - 2012,130,0.14735449735449735,0.7133800705467372,0.16333333333333333
v2x_pubcorr,2010,2011 - 2012,135,0.232265873015873,0.7288640324808937,0.05062962962962963
v2x_pubcorr,2010,2011 - 2012,140,0.028425925925925924,0.9392962242798353,0.03322222222222222
v2x_pubcorr,2010,2011 - 2012,145,0.08037962962962963,0.7894429979423868,0.14155555555555557
v2x_pubcorr,2010,2011 - 2012,150,0.12041263057929727,0.8473358325419437,0.03666666666666667
v2x_pubcorr,2010,2011 - 2012,155,0.02940740740740741,0.9296120164609053,0.042222222222222223
v2x_pubcorr,2010,2011 - 2012,160,0.04561111111111111,0.898981311728395,0.058055555555555555
v2x_pubcorr,2010,2011 - 2012,165,0.015637860082304528,0.9563625057155921,0.028444444444444442
v2x_pubcorr,2010,2011 - 2012,200,0.006679438058748403,0.9800762877820349,0.013333333333333334
v2x_pubcorr,2010,2011 - 2012,205,0.0077777777777777776,0.9889148148148148,0.0033333333333333335
v2x_pubcorr,2010,2011 - 2012,210,0.0033333333333333335,0.981162962962963,0.015555555555555555
v2x_pubcorr,2010,2011 - 2012,211,0.0022222222222222222,0.9944518518518519,0.0033333333333333335
v2x_pubcorr,2010,2011 - 2012,212,0.0011111111111111111,0.9889,0.01
v2x_pubcorr,2010,2011 - 2012,220,3.26797385620915e-5,0.9966340958605664,0.0033333333333333335
v2x_pubcorr,2010,2011 - 2012,225,0,0.9944444444444445,0.005555555555555556
v2x_pubcorr,2010,2011 - 2012,230,0.006666666666666667,0.9889185185185184,0.0044444444444444444
v2x_pubcorr,2010,2011 - 2012,235,0.0033333333333333335,0.9889148148148148,0.0077777777777777776
v2x_pubcorr,2010,2011 - 2012,260,0.0011437908496732025,0.9944168482207698,0.0044444444444444444
v2x_pubcorr,2010,2011 - 2012,290,0.017777777777777778,0.9549382716049383,0.027777777777777776
v2x_pubcorr,2010,2011 - 2012,305,0.012949226699226699,0.970051565538371,0.017222222222222222
v2x_pubcorr,2010,2011 - 2012,310,0.1537073112073112,0.6080769689843765,0.2814814814814815
v2x_pubcorr,2010,2011 - 2012,316,0.028148148148148148,0.9464757201646091,0.026111111111111113
v2x_pubcorr,2010,2011 - 2012,317,0.06333333333333332,0.9096074074074074,0.028888888888888888
v2x_pubcorr,2010,2011 - 2012,325,0.05074206349206349,0.8765744114911397,0.07656878306878308
v2x_pubcorr,2010,2011 - 2012,339,0.033706349206349205,0.7119079000587889,0.26325925925925925
v2x_pubcorr,2010,2011 - 2012,340,0.05185185185185186,0.8728230452674898,0.07944444444444444
v2x_pubcorr,2010,2011 - 2012,341,0.04731481481481481,0.9179550215559475,0.036455026455026456
v2x_pubcorr,2010,2011 - 2012,343,0.08722222222222223,0.7843803703703703,0.14066666666666666
v2x_pubcorr,2010,2011 - 2012,344,0.2657407407407407,0.6504993141289438,0.11407407407407406
v2x_pubcorr,2010,2011 - 2012,346,0.03277777777777778,0.9353038888888888,0.033
v2x_pubcorr,2010,2011 - 2012,347,0.0774074074074074,0.8569176680384087,0.07118518518518518
v2x_pubcorr,2010,2011 - 2012,349,0.08367724867724866,0.885778659611993,0.03333333333333333
v2x_pubcorr,2010,2011 - 2012,350,0.2935734645710136,0.6717854712472096,0.04903703703703704
v2x_pubcorr,2010,2011 - 2012,352,0.024724867724867722,0.9681411752890458,0.007314814814814815
v2x_pubcorr,2010,2011 - 2012,355,0.11475925925925926,0.6934385802469136,0.21666666666666667
v2x_pubcorr,2010,2011 - 2012,359,0.2059259259259259,0.6914956692141878,0.12917989417989417
v2x_pubcorr,2010,2011 - 2012,360,0.11701438140267928,0.8071142617400694,0.08592592592592593
v2x_pubcorr,2010,2011 - 2012,365,0.08866666666666666,0.8293133333333333,0.09
v2x_pubcorr,2010,2011 - 2012,366,0.052534411576078244,0.9337799743689096,0.014444444444444444
v2x_pubcorr,2010,2011 - 2012,367,0.05306397306397307,0.916423643845866,0.03222222222222222
v2x_pubcorr,2010,2011 - 2012,368,0.01842592592592593,0.9655261169900059,0.01634920634920635
v2x_pubcorr,2010,2011 - 2012,369,0.29321296296296295,0.4766885905349794,0.32555555555555554
v2x_pubcorr,2010,2011 - 2012,370,0.07026851851851851,0.854836445473251,0.08055555555555556
v2x_pubcorr,2010,2011 - 2012,371,0.1655793650793651,0.7296544885361552,0.12555555555555556
v2x_pubcorr,2010,2011 - 2012,372,0.04195959595959596,0.8618815338570894,0.10037037037037036
v2x_pubcorr,2010,2011 - 2012,373,0.046481481481481485,0.893129012345679,0.06333333333333334
v2x_pubcorr,2010,2011 - 2012,375,0,0.9966666666666667,0.0033333333333333335
v2x_pubcorr,2010,2011 - 2012,380,0.0022222222222222222,0.9911259259259259,0.006666666666666667
v2x_pubcorr,2010,2011 - 2012,385,0,0.9988888888888889,0.0011111111111111111
v2x_pubcorr,2010,2011 - 2012,390,0.0011111111111111111,0.9966691358024692,0.0022222222222222222
v2x_pubcorr,2010,2011 - 2012,395,0.0044444444444444444,0.9844938271604938,0.011111111111111112
v2x_pubcorr,2010,2011 - 2012,402,0.005719373219373219,0.9810235517568852,0.013333333333333334
v2x_pubcorr,2010,2011 - 2012,404,0.05333333333333334,0.9245777777777778,0.023333333333333334
v2x_pubcorr,2010,2011 - 2012,411,0.014666666666666666,0.9349718518518518,0.051111111111111114
v2x_pubcorr,2010,2011 - 2012,420,0.0011111111111111111,0.9955592592592594,0.0033333333333333335
v2x_pubcorr,2010,2011 - 2012,432,0.03280141843971632,0.48037440383089025,0.5033342552509219
v2x_pubcorr,2010,2011 - 2012,433,0.025555555555555557,0.9430456790123456,0.03222222222222222
v2x_pubcorr,2010,2011 - 2012,434,0.015555555555555555,0.9581925925925927,0.02666666666666667
v2x_pubcorr,2010,2011 - 2012,435,0.06041666666666667,0.8816423611111112,0.06166666666666667
v2x_pubcorr,2010,2011 - 2012,436,0.25555555555555554,0.5991812757201646,0.19512962962962963
v2x_pubcorr,2010,2011 - 2012,437,0.15466666666666665,0.7758281481481483,0.08222222222222222
v2x_pubcorr,2010,2011 - 2012,438,0.2423529411764706,0.6296888888888889,0.1688888888888889
v2x_pubcorr,2010,2011 - 2012,439,0.05717592592592593,0.8876514060356653,0.05851851851851852
v2x_pubcorr,2010,2011 - 2012,450,0.038032708032708036,0.8850455370281295,0.07996296296296297
v2x_pubcorr,2010,2011 - 2012,451,0.06692592592592592,0.8171655390946502,0.12422222222222222
v2x_pubcorr,2010,2011 - 2012,452,0.04802248677248677,0.9172479632079169,0.036481481481481476
v2x_pubcorr,2010,2011 - 2012,461,0.11467592592592593,0.789577914951989,0.10814814814814815
v2x_pubcorr,2010,2011 - 2012,471,0.047851851851851854,0.9399818106995885,0.012777777777777779
v2x_pubcorr,2010,2011 - 2012,475,0.10059876543209877,0.8134584499314128,0.09555555555555556
v2x_pubcorr,2010,2011 - 2012,481,0.3156486291486291,0.6342923353909465,0.07314814814814816
v2x_pubcorr,2010,2011 - 2012,482,0.022962962962962963,0.9472916872427983,0.030444444444444444
v2x_pubcorr,2010,2011 - 2012,483,0.043703703703703696,0.935045267489712,0.022222222222222223
v2x_pubcorr,2010,2011 - 2012,484,0.015912698412698413,0.9567515432098765,0.027777777777777776
v2x_pubcorr,2010,2011 - 2012,490,0.075,0.8569611111111111,0.07355555555555555
v2x_pubcorr,2010,2011 - 2012,500,0.03564814814814815,0.8836320301783265,0.08370370370370371
v2x_pubcorr,2010,2011 - 2012,501,0.17075396825396827,0.7080839726631394,0.1461111111111111
v2x_pubcorr,2010,2011 - 2012,510,0.038240740740740735,0.8933674897119342,0.07111111111111111
v2x_pubcorr,2010,2011 - 2012,516,0.1111111111111111,0.7867654320987654,0.1148888888888889
v2x_pubcorr,2010,2011 - 2012,517,0.0855,0.8529526984126984,0.06730158730158729
v2x_pubcorr,2010,2011 - 2012,520,0.11759259259259261,0.7706358024691358,0.12666666666666668
v2x_pubcorr,2010,2011 - 2012,522,0.020925925925925924,0.9529654320987655,0.02666666666666667
v2x_pubcorr,2010,2011 - 2012,530,0.044305555555555556,0.8877339506172839,0.07111111111111111
v2x_pubcorr,2010,2011 - 2012,531,0.010751322751322753,0.9475903162845385,0.042111111111111106
v2x_pubcorr,2010,2011 - 2012,540,0.05383333333333334,0.8893966666666666,0.06
v2x_pubcorr,2010,2011 - 2012,541,0.04088566827697262,0.8887792807300053,0.07333333333333333
v2x_pubcorr,2010,2011 - 2012,551,0.30366093474426803,0.5624872227121301,0.1922222222222222
v2x_pubcorr,2010,2011 - 2012,552,0.09592592592592591,0.7694674897119341,0.14888888888888888
v2x_pubcorr,2010,2011 - 2012,553,0.1498095238095238,0.6170178659611993,0.27425925925925926
v2x_pubcorr,2010,2011 - 2012,560,0.057777777777777775,0.7047921928277484,0.251989417989418
v2x_pubcorr,2010,2011 - 2012,565,0.017222222222222222,0.9654621693121692,0.01761904761904762
v2x_pubcorr,2010,2011 - 2012,570,0.07282217621348057,0.8839095253431486,0.04666666666666667
v2x_pubcorr,2010,2011 - 2012,571,0.029259259259259263,0.9302932098765432,0.041666666666666664
v2x_pubcorr,2010,2011 - 2012,572,0.012666666666666666,0.9664896296296296,0.021111111111111112
v2x_pubcorr,2010,2011 - 2012,580,0.13201066217732885,0.7649557886477948,0.1187037037037037
v2x_pubcorr,2010,2011 - 2012,581,0.04555555555555556,0.856879012345679,0.10222222222222223
v2x_pubcorr,2010,2011 - 2012,590,0.19228829195495858,0.7677748513694811,0.049444444444444444
v2x_pubcorr,2010,2011 - 2012,600,0.21465520282186948,0.7530583999608074,0.04111111111111111
v2x_pubcorr,2010,2011 - 2012,615,0.029814814814814815,0.9464695473251028,0.024444444444444446
v2x_pubcorr,2010,2011 - 2012,616,0.16940740740740742,0.7626070507544581,0.08185185185185184
v2x_pubcorr,2010,2011 - 2012,620,0.026851851851851852,0.6416147627663832,0.34068130943130936
v2x_pubcorr,2010,2011 - 2012,625,0.12961111111111112,0.627016181951793,0.2796137566137566
v2x_pubcorr,2010,2011 - 2012,630,0.10917813051146386,0.8005849134496048,0.10129629629629629
v2x_pubcorr,2010,2011 - 2012,640,0.1182962962962963,0.48248786008230454,0.4527777777777778
v2x_pubcorr,2010,2011 - 2012,645,0.052333333333333336,0.8613237037037037,0.09111111111111111
v2x_pubcorr,2010,2011 - 2012,651,0.07609259259259261,0.8818182921810699,0.04555555555555555
v2x_pubcorr,2010,2011 - 2012,652,0.01935185185185185,0.9088020511831275,0.07326388888888889
v2x_pubcorr,2010,2011 - 2012,660,0.09266137566137565,0.8599553850676074,0.052222222222222225
v2x_pubcorr,2010,2011 - 2012,663,0.06888888888888889,0.900074074074074,0.03333333333333333
v2x_pubcorr,2010,2011 - 2012,666,0.03176583622847991,0.9381113231208505,0.03111111111111111
v2x_pubcorr,2010,2011 - 2012,670,0.0347037037037037,0.9384825102880658,0.027777777777777776
v2x_pubcorr,2010,2011 - 2012,678,0.027962962962962964,0.944495987654321,0.028333333333333332
v2x_pubcorr,2010,2011 - 2012,690,0.010061728395061729,0.9265088934613627,0.06407407407407407
v2x_pubcorr,2010,2011 - 2012,694,0.02815898229955135,0.9653620775824456,0.006666666666666667
v2x_pubcorr,2010,2011 - 2012,696,0.09152621452621451,0.8867713561541339,0.02388888888888889
v2x_pubcorr,2010,2011 - 2012,698,0.32378976270642934,0.667194100796323,0.013333333333333334
v2x_pubcorr,2010,2011 - 2012,700,0.062294612794612785,0.8762335895997007,0.06555555555555556
v2x_pubcorr,2010,2011 - 2012,701,0.028426162206863958,0.8424722838924421,0.13287878787878787
v2x_pubcorr,2010,2011 - 2012,702,0.0440925925925926,0.906979109739369,0.05118518518518518
v2x_pubcorr,2010,2011 - 2012,703,0.2222222222222222,0.6552057613168725,0.1575925925925926
v2x_pubcorr,2010,2011 - 2012,704,0.061666666666666675,0.8488441358024692,0.09537037037037037
v2x_pubcorr,2010,2011 - 2012,705,0.034444444444444444,0.9167413580246913,0.050555555555555555
v2x_pubcorr,2010,2011 - 2012,710,0.11051750101750103,0.8519265712476823,0.042222222222222223
v2x_pubcorr,2010,2011 - 2012,712,0.049555555555555554,0.9082024691358025,0.044444444444444446
v2x_pubcorr,2010,2011 - 2012,713,0.030105820105820105,0.9224771310993534,0.04888888888888889
v2x_pubcorr,2010,2011 - 2012,731,0.013002244668911336,0.9486275648162994,0.038875661375661376
v2x_pubcorr,2010,2011 - 2012,732,0.023796296296296295,0.9527025034293554,0.024074074074074074
v2x_pubcorr,2010,2011 - 2012,740,0.0034196127946127947,0.9877218948746728,0.008888888888888889
v2x_pubcorr,2010,2011 - 2012,750,0.042777777777777776,0.8460780864197531,0.11611111111111111
v2x_pubcorr,2010,2011 - 2012,760,0.04949382716049382,0.8938278417924098,0.05962962962962963
v2x_pubcorr,2010,2011 - 2012,770,0.14267195767195767,0.6915779541446208,0.19333333333333333
v2x_pubcorr,2010,2011 - 2012,771,0.1813769841269841,0.716295138888889,0.125
v2x_pubcorr,2010,2011 - 2012,775,0.18888888888888888,0.6305637860082305,0.22259259259259256
v2x_pubcorr,2010,2011 - 2012,780,0.17584126984126985,0.6391808818342151,0.22444444444444445
v2x_pubcorr,2010,2011 - 2012,781,0.13042592592592595,0.7071328060699589,0.18680555555555556
v2x_pubcorr,2010,2011 - 2012,790,0.11552314814814812,0.75671908436214,0.14444444444444443
v2x_pubcorr,2010,2011 - 2012,800,0.09192592592592592,0.8404730041152263,0.07444444444444444
v2x_pubcorr,2010,2011 - 2012,811,0.03166666666666667,0.9608018518518519,0.0077777777777777776
